fpr,tpr,threshold
0.0006798096532970768,0.3519301211608904,0.9999489784240723
0.0006798096532970768,0.3520710059171598,0.9999488592147827
0.0006798096532970768,0.352164929088006,0.9999487400054932
0.0006798096532970768,0.3523371215678908,0.9999486207962036
0.0006798096532970768,0.35243104473873704,0.9999485015869141
0.0006798096532970768,0.352540621771391,0.9999483823776245
0.0006798096532970768,0.35261889108042954,0.999948263168335
0.0006798096532970768,0.3528223912839297,0.9999481439590454
0.0006798096532970768,0.35299458376381454,0.9999480247497559
0.0006798096532970768,0.35308850693466076,0.9999479055404663
0.0006798096532970768,0.35327635327635326,0.9999477863311768
0.0006798096532970768,0.3533859303090072,0.9999476671218872
0.0006798096532970768,0.3534485457562381,0.9999475479125977
0.0006798096532970768,0.35360508437431515,0.9999474287033081
0.0006798096532970768,0.35374596913058454,0.9999473094940186
0.0006798096532970768,0.3539651231958924,0.999947190284729
0.0006798096532970768,0.35402773864312326,0.9999470710754395
0.0006798096532970768,0.3541529695375849,0.9999469518661499
0.0006798096532970768,0.3542938542938543,0.9999468326568604
0.0006798096532970768,0.3545130083591622,0.9999467134475708
0.0006798096532970768,0.3546695469772393,0.9999465942382812
0.0006798096532970768,0.3548573933189318,0.9999464750289917
0.0006798096532970768,0.3549982780752012,0.9999463558197021
0.0006798096532970768,0.3550922012460474,0.9999462366104126
0.0006798096532970768,0.35521743214050905,0.999946117401123
0.0006798096532970768,0.3553113553113553,0.9999459981918335
0.0006798096532970768,0.35540527848220155,0.999945878982544
0.0006798096532970768,0.35557747096208636,0.9999457597732544
0.0006798096532970768,0.3556557402711249,0.9999456405639648
0.0006798096532970768,0.35578097116558655,0.9999455213546753
0.0006798096532970768,0.3558748943364328,0.9999454021453857
0.0006798096532970768,0.35595316364547136,0.9999452829360962
0.0006798096532970768,0.35606274067812527,0.9999451637268066
0.0006798096532970768,0.35615666384897154,0.9999450445175171
0.0006798096532970768,0.35629754860524093,0.9999449253082275
0.0006798096532970768,0.35637581791427947,0.999944806098938
0.0006798096532970768,0.35643843336151027,0.9999446868896484
0.0006798096532970768,0.35656366425597197,0.9999445676803589
0.0006798096532970768,0.3567045490122413,0.9999444484710693
0.0006798096532970768,0.356829779906703,0.9999443292617798
0.0006798096532970768,0.3568923953539338,0.9999442100524902
0.0006798096532970768,0.3570332801102032,0.9999440908432007
0.0006798096532970768,0.3572211264518957,0.9999439716339111
0.0006798096532970768,0.35739331893178045,0.9999438524246216
0.0006798096532970768,0.35758116527347295,0.999943733215332
0.0006798096532970768,0.3576594345825115,0.9999436140060425
0.0006798096532970768,0.35780031933878087,0.9999434947967529
0.0006798096532970768,0.3579255502332425,0.9999433755874634
0.0006798096532970768,0.3580194734040888,0.9999432563781738
0.0006798096532970768,0.35808208885131965,0.9999431371688843
0.0006798096532970768,0.35812905043674276,0.9999430179595947
0.0006798096532970768,0.3582386274693967,0.9999428987503052
0.0006798096532970768,0.3583482045020507,0.9999427795410156
0.0006798096532970768,0.3584108199492815,0.9999426603317261
0.0006798096532970768,0.35852039698193544,0.9999425411224365
0.0006798096532970768,0.3586299740145894,0.999942421913147
0.0006798096532970768,0.35875520490905105,0.9999423027038574
0.0006798096532970768,0.35884912807989733,0.9999421834945679
0.0006798096532970768,0.3590056666979744,0.9999420642852783
0.0006798096532970768,0.3591935130396669,0.9999419450759888
0.0006798096532970768,0.35924047462509,0.9999418258666992
0.0006798096532970768,0.3592561284868977,0.9999417066574097
0.0006798096532970768,0.35941266710497477,0.9999415874481201
0.0006798096532970768,0.3595692057230519,0.9999414682388306
0.0006798096532970768,0.35971009047932123,0.999941349029541
0.0006798096532970768,0.3598040136501675,0.9999412298202515
0.0006798096532970768,0.35989793682101373,0.9999411106109619
0.0006798096532970768,0.35994489840643684,0.9999409914016724
0.0006798096532970768,0.3600388215772831,0.9999408721923828
0.0006798096532970768,0.3602110140571679,0.9999407529830933
